,post_id,text,post_text,shared_text,time,image,likes,comments,shares,post_url,link
194,2606564232777590,"We search some article writers for our company Data Science and Big Data wiki and blog.
Https://iunera.com/kraken/
We search like minded fellows who love technology and and who like to share knowledge in form of articles about generic Data Science topics and also special tool Big Data reviews (e.g. different Time Series Databases).
When you have topics you would like to write about, please approach me with your offering and we can figure out what we can do together.
tim.frey (-At) iunera dot com
IUNERA.COM
Kraken, our blog about Data Science and Big Data | iunera","We search some article writers for our company Data Science and Big Data wiki and blog.
Https://iunera.com/kraken/
We search like minded fellows who love technology and and who like to share knowledge in form of articles about generic Data Science topics and also special tool Big Data reviews (e.g. different Time Series Databases).
When you have topics you would like to write about, please approach me with your offering and we can figure out what we can do together.
tim.frey (-At) iunera dot com","IUNERA.COM
Kraken, our blog about Data Science and Big Data | iunera",2020-06-13 18:43:29,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQBYGjwDDUWd-osw&w=369&h=193&url=https%3A%2F%2Fwww.iunera.com%2Fwp-content%2Fuploads%2F2020%2F01%2Fcropped-iunera-logo-shadow-3.png&cfs=1&jq=75&ext=jpg&_nc_hash=AQCi-D8ZRBHdG_xj,0,0,0,https://m.facebook.com/story.php?story_fbid=10157434262663325&id=315272545240115,Https://iunera.com/kraken/
195,2606547119445968,"Incase you want to get your hands dirty with deep learning

YOUTUBE.COM
Building Neural Network for Image Classification using CIFAR-10 Dataset","Incase you want to get your hands dirty with deep learning
","YOUTUBE.COM
Building Neural Network for Image Classification using CIFAR-10 Dataset",2020-06-13 18:33:50,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQAYq_qbYsU5No0I&w=476&h=249&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FooP5Eob-T8Q%2Fhqdefault.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQDKekFIuRCgELQV,4,0,2,https://m.facebook.com/story.php?story_fbid=1370809083109717&id=315272545240115,https://youtu.be/ooP5Eob-T8Q
196,2606833032750710,"Hello, I am interesting it to find the bias of a ML model (i.e. RF) when it perform prediction on some data.. I did not find how can we quantify the bias of a ML model. I was reading a blog which states the following. Could someone plz interpret it for me what does it mean to find the bias of a model?
Suppose that you have a regression problem and you are interested in measuring RMSE. Imagine that, for your data, there is some “true” RMSE value that a particular model could achieve. The bias is the difference between what the resampling procedure estimates your RMSE to be for that model and the true RMSE. Basically, you can think of it as accuracy of estimation. The precision measures how variable the result is. Some types of resampling have higher bias than others and the same is true for precision.","Hello, I am interesting it to find the bias of a ML model (i.e. RF) when it perform prediction on some data.. I did not find how can we quantify the bias of a ML model. I was reading a blog which states the following. Could someone plz interpret it for me what does it mean to find the bias of a model?
Suppose that you have a regression problem and you are interested in measuring RMSE. Imagine that, for your data, there is some “true” RMSE value that a particular model could achieve. The bias is the difference between what the resampling procedure estimates your RMSE to be for that model and the true RMSE. Basically, you can think of it as accuracy of estimation. The precision measures how variable the result is. Some types of resampling have higher bias than others and the same is true for precision.",,2020-06-13 21:08:30,,0,0,0,,
197,2606833869417293,"Find the best customer service centre location by using K-means clustering
MEDIUM.COM
Find the best customer service centre location by using K-means clustering",Find the best customer service centre location by using K-means clustering,"MEDIUM.COM
Find the best customer service centre location by using K-means clustering",2020-06-13 21:09:00,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQD-cGuvslw9hP78&w=476&h=249&url=https%3A%2F%2Fmiro.medium.com%2Fmax%2F1200%2F0%2ASktlMevR-wXlGo8d&cfs=1&jq=75&ext=jpg&_nc_hash=AQBCCcNFi3wDHOpl,13,0,0,https://m.facebook.com/story.php?story_fbid=10219750828975671&id=315272545240115,https://medium.com/@kindersham/find-the-best-customer-service-centre-location-by-using-k-means-clustering-fcc05eb7ab0f
198,2606861042747909,"YOUTUBE.COM
Lec 12 Decision Tree",,"YOUTUBE.COM
Lec 12 Decision Tree",2020-06-13 21:24:40,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQCnSs2hFSBgJbeb&w=476&h=249&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FJZm152gQUIU%2Fmaxresdefault.jpg&cfs=1&jq=75&sx=0&sy=17&sw=1280&sh=670&ext=jpg&_nc_hash=AQCTPpMVddKz-MRU,22,0,10,https://m.facebook.com/story.php?story_fbid=929470314166292&id=315272545240115,https://www.youtube.com/watch?v=JZm152gQUIU
199,2604050623028951,"Hi, i am a beginner in data science. I tried searching for the solution but couldn't get the right one. Suggestions for the solution are appreciated well in advance. Thank you.
How do i replace values greater than 3000 in a column in a value of my interest. (Basically replacing outliers with median in a column). in R","Hi, i am a beginner in data science. I tried searching for the solution but couldn't get the right one. Suggestions for the solution are appreciated well in advance. Thank you.
How do i replace values greater than 3000 in a column in a value of my interest. (Basically replacing outliers with median in a column). in R",,2020-06-12 17:44:43,,2,4,0,,
200,2606215049479175,"ADVSOLNED.COM
Practical noise reduction tips for biomedical ECG datasets - ASN Home",,"ADVSOLNED.COM
Practical noise reduction tips for biomedical ECG datasets - ASN Home",2020-06-13 15:16:21,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQBt_tw9pevXCZ8A&w=476&h=249&url=https%3A%2F%2Fwww.advsolned.com%2Fwp-content%2Fuploads%2F2019%2F05%2Fbiomedical_ex_fir_td.png&cfs=1&jq=75&ext=jpg&_nc_hash=AQBUFLtVhKYA3cbg,4,0,0,https://m.facebook.com/story.php?story_fbid=2597335883849757&id=315272545240115,https://www.advsolned.com/practical-noise-reduction-tips-for-biomedical-ecg-datasets/
201,2606165219484158,"Inspired by this AMAZING article
https://lindeloev.github.io/tests-as-linear/ on how to teach stats, I made a lecture (slides and video) which my students actually liked ☺
“Linear regression vs. Statistical Tests ⚔ who wins?” https://yury-zablotski.netlify.app/post/linear-regression/
YURY-ZABLOTSKI.NETLIFY.APP
2. Linear regression vs. Statistical Tests ⚔ who wins? | Dr. Yury Zablotski","Inspired by this AMAZING article
https://lindeloev.github.io/tests-as-linear/ on how to teach stats, I made a lecture (slides and video) which my students actually liked ☺
“Linear regression vs. Statistical Tests ⚔ who wins?” https://yury-zablotski.netlify.app/post/linear-regression/","YURY-ZABLOTSKI.NETLIFY.APP
2. Linear regression vs. Statistical Tests ⚔ who wins? | Dr. Yury Zablotski",2020-06-13 14:44:53,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQBzXsOPiFwLBd2S&w=476&h=249&url=https%3A%2F%2Fyury-zablotski.netlify.app%2Fpost%2Flinear-regression%2Ffeatured.png&cfs=1&jq=75&ext=jpg&_nc_hash=AQBk3n9m0T-7nvFj,20,0,11,https://m.facebook.com/story.php?story_fbid=10157395254079562&id=315272545240115,https://lindeloev.github.io/tests-as-linear/
202,2606287712805242,"TOWARDSDATASCIENCE.COM
What is Vectorization in Machine Learning ?",,"TOWARDSDATASCIENCE.COM
What is Vectorization in Machine Learning ?",2020-06-13 16:03:29,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQBlpK96cSvgpBLr&w=476&h=249&url=https%3A%2F%2Fmiro.medium.com%2Fmax%2F1200%2F0%2ABoBkV22GHTMCP9Jc&cfs=1&jq=75&ext=jpg&_nc_hash=AQCZaCXxFBMVAKvC,16,0,7,https://m.facebook.com/story.php?story_fbid=4126752254031879&id=315272545240115,https://towardsdatascience.com/what-is-vectorization-in-machine-learning-6c7be3e4440a?source=friends_link&sk=bb3c78a3416e2e95cb53da5f78654b74
203,2606308799469800,"TOWARDSDATASCIENCE.COM
ROC Curve Explained using a COVID-19 hypothetical example: Binary & Multi-Class Classification…",,"TOWARDSDATASCIENCE.COM
ROC Curve Explained using a COVID-19 hypothetical example: Binary & Multi-Class Classification…",2020-06-13 16:15:59,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQDrF-UF5YNs73LZ&w=476&h=249&url=https%3A%2F%2Fmiro.medium.com%2Fmax%2F1200%2F1%2AqW3Mobeew1xxnXJnBPy8LQ.jpeg&cfs=1&jq=75&ext=jpg&_nc_hash=AQDYh6DkB-Ph3Tdu,28,0,6,https://m.facebook.com/story.php?story_fbid=10157439999977149&id=315272545240115,https://towardsdatascience.com/roc-curve-explained-using-a-covid-19-hypothetical-example-binary-multi-class-classification-bab188ea869c?source=friends_link&sk=08f3dba9c6415860f84f5195d9b0ff65
204,2606345339466146,"Data Jango
12 June at 17:13 ·
Introduction to Data Visualization for Data Scientist
Bar Chart: A bar chart or bar graph is a chart or graph that presents categorical data with rectangular bars with heights or lengths proportional to the values that they represent. The bars can be plotted vertically or horizontally. A vertical bar chart is sometimes called a line graph.
A bar graph is a nice way to display categorical data
Read full Article: https://www.datajango.com/introduction-to-data-visualization-for-data-scientist/
#datascience #dl #ml #ai #python",,"Data Jango
12 June at 17:13 ·
Introduction to Data Visualization for Data Scientist
Bar Chart: A bar chart or bar graph is a chart or graph that presents categorical data with rectangular bars with heights or lengths proportional to the values that they represent. The bars can be plotted vertically or horizontally. A vertical bar chart is sometimes called a line graph.
A bar graph is a nice way to display categorical data
Read full Article: https://www.datajango.com/introduction-to-data-visualization-for-data-scientist/
#datascience #dl #ml #ai #python",2020-06-13 16:37:53,https://scontent.fbom26-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/103849805_1492732554230781_2009985569733249327_o.jpg?_nc_cat=100&_nc_sid=110474&_nc_ohc=vj-WUk3wjUgAX8XT1x7&_nc_ht=scontent.fbom26-1.fna&_nc_tp=14&oh=640b399b527a9a00b96658c14e946004&oe=5F1A4604,0,0,0,https://m.facebook.com/story.php?story_fbid=1492732584230778&id=760142940823083,https://www.datajango.com/introduction-to-data-visualization-for-data-scientist/
205,2606374216129925,"Ultimate Masters Academy
2 February at 08:57 ·
Become a Data Analysis Expert in Microsoft Excel.
Analyze data really FAST and build impressive reports.
Sign-up: https://UltimateMasters.Thinkific.com",,"Ultimate Masters Academy
2 February at 08:57 ·
Become a Data Analysis Expert in Microsoft Excel.
Analyze data really FAST and build impressive reports.
Sign-up: https://UltimateMasters.Thinkific.com",2020-06-13 16:55:51,,33,0,7,https://m.facebook.com/story.php?story_fbid=127153098794399&id=100275024815540,https://UltimateMasters.Thinkific.com/
206,2596105897156757,,,,2020-06-09 10:02:17,,35,42,6,,
207,2605993769501303,"𝐒𝐩𝐚𝐭𝐢𝐚𝐥 𝐚𝐧𝐝 𝐓𝐞𝐦𝐩𝐨𝐫𝐚𝐥 𝐒𝐭𝐚𝐭𝐢𝐬𝐭𝐢𝐜𝐬 𝐂𝐚𝐥𝐜𝐮𝐥𝐚𝐭𝐢𝐨𝐧 𝐰𝐢𝐭𝐡 𝐏𝐲𝐭𝐡𝐨𝐧
This tutorial explains the process of calculating spatial and temporal statistics by utilizing multiple raster data using Python.
#pandas #rasterio #rasterstats #matplotlib
https://youtu.be/6hTOzDLv5sk","𝐒𝐩𝐚𝐭𝐢𝐚𝐥 𝐚𝐧𝐝 𝐓𝐞𝐦𝐩𝐨𝐫𝐚𝐥 𝐒𝐭𝐚𝐭𝐢𝐬𝐭𝐢𝐜𝐬 𝐂𝐚𝐥𝐜𝐮𝐥𝐚𝐭𝐢𝐨𝐧 𝐰𝐢𝐭𝐡 𝐏𝐲𝐭𝐡𝐨𝐧
This tutorial explains the process of calculating spatial and temporal statistics by utilizing multiple raster data using Python.
#pandas #rasterio #rasterstats #matplotlib
https://youtu.be/6hTOzDLv5sk",,2020-06-13 12:47:26,https://scontent.fbom26-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/103578253_2612211432375134_945777407287844667_o.jpg?_nc_cat=100&_nc_sid=ca434c&_nc_ohc=2-PbGiTexCUAX8SrE5H&_nc_ht=scontent.fbom26-1.fna&_nc_tp=14&oh=c4188f2ecfe8e0f603519238d7438f4f&oe=5F173BE9,4,0,3,,https://youtu.be/6hTOzDLv5sk
208,2605055759595104,"AnyChart is sharing a COVID-19 update.
12 June at 19:47 ·
📰📊 Hey everyone, #DataViz Weekly is out with a quick presentation of four new data graphics projects worth checking out 🔥🔥 Look at these awesome examples of charts and maps in action:
💚 Areas with the humanity’s lowest impact on the natural world — National Geographic
🧡 COVID-19 in Austria (and worldwide) — Jürgen Höfer, iconcepts.at
💛 Age of buildings in Saint Petersburg (Russia) — Nikita Slavin
💜 Chronic health conditions by income and race — The New York Times Opinion Section
👉 https://www.anychart.com/blog/2020/06/12/new-data-graphics-weekly/
#datascience #datavisualization #datajournalism #charts #maps",,"AnyChart is sharing a COVID-19 update.
12 June at 19:47 ·
📰📊 Hey everyone, #DataViz Weekly is out with a quick presentation of four new data graphics projects worth checking out 🔥🔥 Look at these awesome examples of charts and maps in action:
💚 Areas with the humanity’s lowest impact on the natural world — National Geographic
🧡 COVID-19 in Austria (and worldwide) — Jürgen Höfer, iconcepts.at
💛 Age of buildings in Saint Petersburg (Russia) — Nikita Slavin
💜 Chronic health conditions by income and race — The New York Times Opinion Section
👉 https://www.anychart.com/blog/2020/06/12/new-data-graphics-weekly/
#datascience #datavisualization #datajournalism #charts #maps",2020-06-13 02:37:19,https://scontent.fbom26-1.fna.fbcdn.net/v/t1.0-9/103965119_10157245122305848_6382664414363316420_o.png?_nc_cat=101&_nc_sid=8024bb&_nc_ohc=km8kdISbZu0AX_msuE_&_nc_ht=scontent.fbom26-1.fna&oh=50d702ca9eb6cfd0c8b93d5027a2a799&oe=5F172B36,6,0,0,https://m.facebook.com/story.php?story_fbid=10157245140455848&id=271597070847,https://www.anychart.com/blog/2020/06/12/new-data-graphics-weekly/
209,2605614596205887,"https://youtu.be/VxdXFUjUf3k
YOUTUBE.COM
Success Story Of Brother & Sister Selected In Amazon & MNC As Data Analytics Job",https://youtu.be/VxdXFUjUf3k,"YOUTUBE.COM
Success Story Of Brother & Sister Selected In Amazon & MNC As Data Analytics Job",2020-06-13 08:21:06,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQBYnCkKbD313m12&w=476&h=249&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FVxdXFUjUf3k%2Fmaxresdefault.jpg&cfs=1&jq=75&sx=0&sy=17&sw=1280&sh=670&ext=jpg&_nc_hash=AQDsEEOno_R910-f,7,0,0,https://m.facebook.com/story.php?story_fbid=1181054032247032&id=315272545240115,https://youtu.be/VxdXFUjUf3k
210,2605801642853849,"Glad to get covered/ featured in the prestigious AI JOURNAL, USA online and share my experience; thoughts about the journey towards to DataScience/AI.
I Feel sense of motivation to empower upcomming Youth and Individuals.
https://www.aitimejournal.com/interview-with-pratap-malladi-senior-consultant-marketing-data-science-360digitmg
Thanks to AI Journal Team
Pratap Malladi
AITIMEJOURNAL.COM
Interview with Pratap Malladi, Senior Consultant - Marketing & Data Science, 360DigiTMG","Glad to get covered/ featured in the prestigious AI JOURNAL, USA online and share my experience; thoughts about the journey towards to DataScience/AI.
I Feel sense of motivation to empower upcomming Youth and Individuals.
https://www.aitimejournal.com/interview-with-pratap-malladi-senior-consultant-marketing-data-science-360digitmg
Thanks to AI Journal Team
Pratap Malladi","AITIMEJOURNAL.COM
Interview with Pratap Malladi, Senior Consultant - Marketing & Data Science, 360DigiTMG",2020-06-13 10:28:19,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQAiUWKlQgbOwj-l&w=476&h=249&url=https%3A%2F%2Fd2ueix13hy5h3i.cloudfront.net%2Fwp-content%2Fuploads%2F2020%2F06%2Fpratap_malladi_ai_time_journal_interview_og.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAJOBUANNCFnh6C,1,0,2,https://m.facebook.com/story.php?story_fbid=3575156949181061&id=315272545240115,https://www.aitimejournal.com/interview-with-pratap-malladi-senior-consultant-marketing-data-science-360digitmg
